agree-gen,40 c,Der Busch auf dem Parkplatz des Einkaufszentrums haben die Sicht behindert.
agree-gen,40 d,Der Busch auf den Parkplätzen des Einkaufszentrums haben die Sicht behindert.
agree-gen,41 a,Der Stift neben dem Brief des Pastors hatte aber keine Tinte mehr.
agree-gen,41 b,Der Stift neben den Briefen des Pastors hatte aber keine Tinte mehr.
agree-gen,41 c,Der Stift neben dem Brief des Pastors hatten aber keine Tinte mehr.
agree-gen,41 d,Der Stift neben den Briefen des Pastors hatten aber keine Tinte mehr.
agree-gen,42 a,Der Angriff mit dem Panzer des Heeres hat viele Zivilisten getötet.
agree-gen,42 b,Der Angriff mit den Panzern des Heeres hat viele Zivilisten getötet.
agree-gen,42 c,Der Angriff mit dem Panzer des Heeres haben viele Zivilisten getötet.
agree-gen,42 d,Der Angriff mit den Panzern des Heeres haben viele Zivilisten getötet.
agree-gen,43 a,Der Höhepunkt in der Dokumentation des Aufstandes war richtig gut gefilmt.
agree-gen,43 b,Der Höhepunkt in den Dokumentationen des Aufstandes war richtig gut gefilmt.
agree-gen,43 c,Der Höhepunkt in der Dokumentation des Aufstandes waren richtig gut gefilmt.
agree-gen,43 d,Der Höhepunkt in den Dokumentationen des Aufstandes waren richtig gut gefilmt.
agree-gen,44 a,Das Rezept für das Brot des Mädchens war viel zu kompliziert.
agree-gen,44 b,Das Rezept für die Brote des Mädchens war viel zu kompliziert.
agree-gen,44 c,Das Rezept für das Brot des Mädchens waren viel zu kompliziert.
agree-gen,44 d,Das Rezept für die Brote des Mädchens waren viel zu kompliziert.
agree-gen,45 a,Der Brand im Wald des Bundesstaates hatte große Schäden verursacht.
agree-gen,45 b,Der Brand in den Wäldern des Bundesstaates hatte große Schäden verursacht.
agree-gen,45 c,Der Brand im Wald des Bundesstaates hatten große Schäden verursacht.
agree-gen,45 d,Der Brand in den Wäldern des Bundesstaates hatten große Schäden verursacht.
agree-gen,46 a,Der Patient neben dem Büro des Oberarztes musste mehrere Stunden warten.
agree-gen,46 b,Der Patient neben den Büros des Oberarztes musste mehrere Stunden warten.
agree-gen,46 c,Der Patient neben dem Büro des Oberarztes mussten mehrere Stunden warten.
agree-gen,46 d,Der Patient neben den Büros des Oberarztes mussten mehrere Stunden warten.
agree-gen,47 a,Das Telegramm für den Freund des Bischofs ist deswegen zu spät angekommen.
agree-gen,47 b,Das Telegramm für die Freunde des Bischofs ist deswegen zu spät angekommen.
agree-gen,47 c,Das Telegramm für den Freund des Bischofs sind deswegen zu spät angekommen.
agree-gen,47 d,Das Telegramm für die Freunde des Bischofs sind deswegen zu spät angekommen.
agree-gen,48 a,Der Papierkorb neben dem Schreibtisch des Anwalts wurde fast nie geleert.
agree-gen,48 b,Der Papierkorb neben den Schreibtischen des Anwalts wurde fast nie geleert.
agree-gen,48 c,Der Papierkorb neben dem Schreibtisch des Anwalts wurden fast nie geleert.
agree-gen,48 d,Der Papierkorb neben den Schreibtischen des Anwalts wurden fast nie geleert.
Filler ,1,Die Studenten aus verschiedenen Fakultäten bereiteten sich konzentriert auf die morgige Prüfung vor.
Filler ,2,Der Pianist der Philharmonie spielte mehrere klassische Stücke von Mozart und Beethoven.
Filler ,3,Die Chirurgin mit den besten Referenzen operierte täglich bis zu fünf Patienten.
Filler ,4,Die Techniker der Beleuchtungsfirma reparierten schnell alle defekten Scheinwerfer.
Filler ,5,Der Onkel des Geburtstagskindes brachte seinen berühmten Apfelkuchen mit zur Feier.
Filler ,6,Die Managerin der Marketing-Abteilung präsentierte überzeugende Argumente für die Kampagne.
Filler ,7,Die Passagiere am Hauptbahnhof warteten ungeduldig auf aktuelle Informationen vom Personal.
Filler ,8,Der Biologe des Instituts erklärte ausführlich die verschiedenen Pflanzenarten den Besuchern.
Filler ,9,Die Schauspielerin aus Frankreich gewann überraschend den Hauptpreis für ihre Leistung.
Filler ,10,Die Mechaniker am Stadtrand reparierten gleichzeitig drei verschiedene Fahrzeuge unter Zeitdruck.
Filler ,11,Die Skulptur in der Mitte des großen Saales beeindruckte alle Kunstliebhaber.
Filler ,12,Die Fenster der Vorderseite des alten Gebäudes waren beschädigt.
Filler ,13,Die Dekoration für den Geburtstag der Tochter kostete mehr als erwartet.
Filler ,14,Die Teilnehmer aus der Hauptstadt des Nachbarlandes protestierten lautstark gegen diese Entscheidung.
Filler ,15,Die Vorschriften bezüglich der Nutzung des Schulhofs verwirrten manche Schüler.
Filler ,16,Die Rosen entlang des Weges zum Gartenhaus dufteten besonders intensiv.
Filler ,17,Die Vorträge während des ersten Tages der Veranstaltung dauerten jeweils nur zwanzig Minuten.
Filler ,18,Die Stände rund um den Brunnen des Marktplatzes verkauften frisches Obst.
Filler ,19,Die Gemälde aus der Sammlung des verstorbenen Künstlers zogen viele Besucher an.
Filler ,20,Die Brücken über den Fluss durch die Altstadt wurden grundlegend saniert.
Filler ,21,Die Athletin erreichte gestern Abend endlich ihr langgehegtes Ziel und gewann die Goldmedaille.
Filler ,22,Viele Familien nutzten das sonnige Wochenende für einen Ausflug ins Grüne.
Filler ,23,Seine Forschungsergebnisse wurden in mehreren internationalen Fachzeitschriften veröffentlicht.
Filler ,24,Im Zoo beobachteten sie stundenlang die exotischen Tiere aus Afrika und Asien.
Filler ,25,Schon um fünf Uhr morgens duftete es nach frischen Brötchen in der ganzen Straße.
Filler ,26,Wegen der lauten Musik beschwerten sich mehrere Anwohner beim Hausmeister.
Filler ,27,Trotz der niedrigen Temperaturen gingen viele Leute regelmäßig spazieren im Park.
Filler ,28,Nach mehreren Vorstellungsgesprächen stellte der Chef drei qualifizierte Bewerber ein.
Filler ,29,Seine kreativen Gerichte lockten bald zahlreiche Gäste aus der ganzen Region an.
Filler ,30,Neben Büchern konnten die Mitglieder jetzt auch Filme und Zeitschriften ausleihen.
Filler ,31,"Die Richterin, die der Anwalt angriff, ignorierte ihn völlig."
Filler ,32,"Den Gast, den der Nachbar rief, hörte niemand."
Filler ,33,"Das Kind, das die Mutter suchte, fand den Weg allein."
Filler ,34,"Der Lehrer, den der Schüler fragte, antwortete nicht sofort."
Filler ,35,"Die Katze, die der Hund jagte, kletterte schnell auf den Baum."
Filler ,36,"Die Chefin besuchte den Mitarbeiter, den Kollege Meier lobte."
Filler ,37,"Das Auto, das der LKW rammte, hatte einen großen Schaden."
Filler ,38,"Der Teller, den das Kind fallen ließ, zerbrach in tausend Stücke."
Filler ,39,"Die Frau, die der Mann beleidigte, verließ wütend den Raum."
Filler ,40,"Den Ball, den der Stürmer schoss, hielt der Torwart sicher."
Filler ,41,"Die Autorin, die der Kritiker lobte, schrieb bereits an einer Fortsetzung."
Filler ,42,"Den Schauspieler, den der Regisseur auswählte, mochten die Zuschauer nicht."
Filler ,43,"Die Studentin, die der Professor prüfte, bestand mit Auszeichnung."
Filler ,44,"Das Programm, das der Entwickler schrieb, enthielt einen kritischen Fehler."
Filler ,45,"Den Löffel, den der Kellner brachte, benutzte der Gast sofort."
Filler ,46,"Die Jacke, die der Freund lieh, wärmte ihn gut."
Filler ,47,"Das Hotel, das die Familie buchte, lag direkt am Strand."
Filler ,48,"Den Sänger, den die Fans feierten, verstand man kaum."
Filler ,49,"Der Fahrer, den die Polizei stoppte, war zu schnell gefahren."
Filler ,50,"Den Stand, den die Firma aufbaute, besuchten viele Interessenten."
Filler ,51,"Die Nachricht, die der Bote überbrachte, war nicht mehr aktuell."
Filler ,52,"Die Fenster, die der Sturm öffnete, klapperten laut."
Filler ,53,"Die Tasse, die die Kellnerin servierte, war randvoll."
Filler ,54,"Die Sonne, die die Wolken durchbrach, wärmte die Erde."
Filler ,55,"Das Schloss, das der Architekt entwarf, überragte die ganze Stadt."
Filler ,56,"Die Maus, die die Katze fing, entkam in letzter Sekunde."
Filler ,57,"Die Aufgabe, die der Schüler löste, war sehr kompliziert."
Filler ,58,"Der Gärtner, den die Nachbarin grüßte, arbeitete fleißig."
Filler ,59,"Die Flasche, die der Sammler kaufte, war sehr wertvoll."
Filler ,60,"Die Gäste, die der Gastgeber verabschiedete, wirkten sehr zufrieden."
Filler ,61,"Der Hahn, den der Bauer fütterte, krähte laut."
Filler ,62,"Der Bergsteiger, den der Führer warnte, rutschte aus."
Filler ,63,"Der Stern, den das Kind sah, leuchtete hell."
Filler ,64,Die Akten auf dem Schreibtisch lagen verstreut herum.
Filler ,65,Die Kisten mit den alten Büchern rochen sehr muffig.
Filler ,66,Der Mann mit den zwei Hunden ging langsam spazieren.
Filler ,67,Die Bretter aus massivem Eichenholz hielten das Gewicht sicher.
Filler ,68,Die Wolke neben den Berggipfeln sah aus wie ein Tier.
Filler ,69,Der Kühlschrank mit den zwei Türen verbrauchte viel Strom.
Filler ,70,Die Vögel auf den hohen Bäumen sangen ein fröhliches Lied.
Filler ,71,Das Bild mit den goldenen Rahmen hing schief an der Wand.
Filler ,72,Die Kinder mit dem bunten Ball spielten im Wasser.
Filler ,73,Das Buch über die römischen Kaiser stand im obersten Regal.
Filler ,74,Der Bus mit den vielen Touristen hielt an der Ampel.
Filler ,75,Die Blumen zwischen dem hohen Gras blühten in vielen Farben.
Filler ,76,Der Sessel mit den weichen Kissen stand vor dem Kamin.
Filler ,77,Der Teppich mit den orientalischen Mustern dämpfte die Schritte.
Filler ,78,Der Schüler mit den roten Haaren lachte über einen Witz.
Filler ,79,Die Schiffe aus fernen Ländern lagen vor Anker.
Filler ,80,Der Kuchen mit den frischen Erdbeeren sah köstlich aus.
Filler ,81,Die Bank unter den alten Eichen lud zum Ausruhen ein.
Filler ,82,Der Stoff aus feiner italienischer Seide fühlte sich gut an.
Filler ,83,Der Bildschirm mit der hohen Auflösung zeigte klare Bilder.
Filler ,84,Das Werkzeug in den roten Kästen war gut sortiert.
Filler ,85,Die Stühle in den hinteren Reihen waren noch frei.
Filler ,86,Der Baum mit den süßen Kirschen trug viele Früchte.
Filler ,87,Die Lehrer im Lehrerzimmer tranken entspannt Kaffee.
Filler ,88,Die Kisten mit dem restlichen Gemüse wurden eingeladen.
Filler ,89,Die Lampe über dem großen Esstisch leuchtete hell.
Filler ,90,Das Boot mit den zwei Rudern trieb auf dem Wasser.
Filler ,91,Die Gläser auf dem kleinen Tisch waren alle leer.
Filler ,92,Das Schild an der Eingangstür informierte über die Öffnungszeiten.
Filler ,93,Der Wind von den verschneiten Bergen blies kalt.
Filler ,94,Die Kleider auf den Bügeln hingen ordentlich nebeneinander.
Filler ,95,Die Gewürze aus dem fernen Osten gaben ihr eine besondere Note.
Filler ,96,Die Szene mit den schnellen Autos war sehr actionreich.
